1256,10599,10604,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1257,10604,10606,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1258,10604,10615,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1259,10615,10624,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1260,10624,10646,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1261,10648,10647,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1262,10532,10539,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1263,10539,10546,1.00,1.00,2.00,1.00,1.00,2.00,1.00
1264,10546,10552,1.00,1.00,2.00,1.00,1.00,2.00,1.00
1265,10552,10568,1.00,1.00,2.00,1.00,1.00,2.00,1.00
1266,10568,10588,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1267,10588,10606,1.00,1.00,2.00,1.00,1.00,2.00,1.00
1268,10606,10637,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1269,10637,10645,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1270,10645,10649,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1271,10649,10646,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1272,10646,10648,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1273,10648,10670,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1274,10645,10667,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1275,10667,10679,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1276,10679,10701,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1277,10701,10717,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1278,10717,10759,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1279,10759,10770,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1280,10326,10374,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1281,10374,10389,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1282,10389,10395,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1283,10395,10458,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1284,10458,10466,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1285,10466,10468,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1286,10468,10478,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1287,10478,10481,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1288,10481,10506,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1289,10506,10510,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1290,10510,10524,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1291,10524,10525,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1292,10525,10527,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1293,10527,10534,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1294,10534,10550,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1295,10550,10572,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1296,10572,10587,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1297,10587,10590,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1298,10590,10589,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1299,10589,10586,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1300,10586,10581,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1301,10581,10580,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1302,10580,10573,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1303,10527,10560,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1304,10560,10574,2.00,1.00,2.00,1.00,1.00,1.00,1.00
1305,10574,10594,4.00,1.00,1.00,1.00,1.00,1.00,1.00
1306,10830,10667,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1307,10667,10672,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1308,10672,10676,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1309,10676,10678,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1310,10678,10690,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1311,10690,10692,8.00,1.00,1.00,1.00,2.00,2.00,1.00
1312,10692,10695,1.00,1.00,1.00,1.00,2.00,2.00,1.00
1313,10695,10697,8.00,1.00,1.00,1.00,2.00,2.00,1.00
1314,10587,10593,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1315,10593,10601,4.00,2.00,2.00,1.00,1.00,2.00,1.00
1316,10601,10617,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1317,10617,10668,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1318,10668,10701,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1319,10701,10752,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1320,10752,10760,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1321,10577,10580,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1322,10580,10582,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1323,10582,10583,2.00,1.00,1.00,1.00,1.00,2.00,1.00
1324,10583,10585,2.00,1.00,1.00,1.00,1.00,2.00,1.00
1325,10585,10581,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1326,10581,10578,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1327,10583,10592,2.00,1.00,1.00,1.00,1.00,2.00,1.00
1328,10592,10605,4.00,1.00,2.00,1.00,1.00,2.00,1.00
1329,10605,10650,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1330,10650,10658,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1331,10658,10666,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1332,10666,10671,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1333,10671,10675,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1334,10675,10705,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1335,10705,10749,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1336,10749,10759,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1337,10669,10670,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1338,10670,10677,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1339,10677,10669,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1340,10669,10673,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1341,10673,10670,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1342,10685,10691,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1343,10762,10765,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1344,10765,10771,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1345,10771,10776,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1346,10794,10799,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1347,10799,10802,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1348,10802,10800,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1349,10800,10799,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1350,10799,10798,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1351,10794,10800,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1352,10799,10806,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1353,10786,10784,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1354,10784,10774,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1355,10774,10767,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1356,10767,10770,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1357,10770,10790,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1358,10790,10791,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1359,10791,10795,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1360,10795,10797,7.00,3.00,1.00,1.00,1.00,2.00,1.00
1361,10797,10798,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1362,10670,10685,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1363,10685,10689,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1364,10689,10690,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1365,10690,10709,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1366,10709,10711,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1367,10711,10758,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1368,10758,10760,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1369,10760,10762,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1370,10762,10794,1.00,2.00,1.00,1.00,1.00,2.00,1.00
